TR,TF,TTS,CD,CR,CG,SNO,RCR
2,5,2,2,5,1.989050634115569,68,7
1,4,2,3,2,9.586568077656235,100,10
3,2,5,2,1,3.0604434291108698,2,9
1,1,4,2,4,6.070851074945861,34,1
3,4,4,4,1,5.457537098886513,25,6
5,4,1,2,4,4.184823645822978,6,7
5,4,2,1,3,0.08344162074198525,34,3
1,5,3,2,1,2.245244090763335,62,4
1,3,5,2,1,1.0212059971931264,3,7
4,3,1,2,5,0.8695718151755938,84,1
1,2,2,3,1,5.5609964150359925,5,5
1,2,4,2,1,9.997155599586026,28,2
1,4,2,2,2,5.750780085057562,100,1
4,5,2,5,1,8.800119511561823,34,7
3,3,4,1,4,3.604984283971774,84,1
3,2,5,3,3,3.7114667874943463,1,6
2,2,1,5,3,3.003938042585469,1,7
2,1,3,2,3,3.6433128756310653,38,1
1,2,2,1,4,4.12228251155169,1,5
2,5,3,3,2,9.382397598160647,14,4
3,2,5,1,4,0.22272575550269513,3,4
5,3,4,1,1,3.067831051268326,1,9
1,4,4,1,5,5.673266488966248,9,8
1,5,2,3,4,4.519881678327648,6,4
5,5,3,3,1,8.094654211213895,25,8
3,4,1,5,5,5.875023230440702,3,5
5,5,3,1,3,1.7526284192669117,25,8
2,2,5,4,4,2.4785083221831816,56,8
5,1,5,1,4,9.97078451129317,42,3
5,2,1,4,2,9.014028356246989,25,3
5,5,2,1,4,2.821033105069403,12,7
5,5,5,3,3,6.363417105534461,1,4
2,2,3,5,1,7.928973430791222,42,10
1,5,5,2,1,2.2436799902061733,3,4
2,4,1,5,4,7.883342928156923,81,8
5,2,2,2,4,6.060354100474879,34,3
4,5,1,4,3,6.194151856161264,12,2
3,2,2,2,3,7.889578221277383,26,6
3,5,5,3,4,9.488993159127274,1,10
2,3,5,3,5,4.691180249200697,3,8
1,4,4,4,4,0.16233035181812738,42,3
4,4,5,3,4,3.531518265952991,41,2
5,4,2,2,5,7.100457561571478,21,2
3,2,3,2,2,4.634163653801825,56,4
1,4,1,4,1,5.861503854244336,42,10
4,3,2,2,3,3.159853906090876,83,9
4,1,5,5,1,0.06923737956394449,68,4
1,4,1,3,5,4.625238809141524,1,8
1,2,5,2,3,7.444298513435717,42,6
1,4,5,2,4,9.958062273132638,56,2
4,1,1,3,5,0.33223031457628727,34,8
3,3,2,2,5,8.318611334168116,1,8
2,4,4,5,5,5.862188098066381,34,5
5,1,2,1,1,0.9240256560673066,1,4
2,2,1,4,3,5.69249490431401,40,9
2,2,3,2,1,7.0135064736733765,42,4
5,3,3,5,3,8.86299982521981,19,4
1,5,3,4,5,2.3817134906933357,21,8
5,1,5,1,2,3.3405969787524747,3,1
1,3,4,3,4,1.7898675942133302,5,2
5,5,4,1,4,0.8453756209817309,81,7
2,2,3,1,3,6.322354244577061,25,10
3,2,1,4,5,2.258632763301296,3,9
1,1,5,2,2,5.536746788044463,25,4
5,3,4,5,3,3.5522290297995096,19,3
1,4,5,5,5,7.12988308559857,34,4
3,5,1,1,5,6.97480036459008,7,4
2,3,4,2,5,5.393891473460251,100,5
3,2,2,4,2,0.47622190506056317,1,8
5,5,5,3,3,4.013627712410559,1,7
2,5,1,5,3,3.3408722087743903,25,8
2,2,2,4,2,1.3312444736413032,42,9
3,1,2,1,2,5.0074393764116145,7,3
1,1,4,5,2,2.9987219307397925,7,7
4,3,1,1,2,2.294727040684288,100,1
2,1,1,5,5,9.242707995056596,16,6
2,3,5,1,4,2.273340294215088,3,4
2,5,4,5,5,4.855489624201532,34,9
5,1,1,4,1,6.298522938732445,81,8
1,2,3,5,5,3.5749635427443085,100,6
3,4,5,2,5,0.9629107776962065,67,7
4,2,4,2,4,6.01182027950017,61,5
1,4,4,3,4,7.061247849821751,12,2
1,5,3,4,5,9.378181214710871,21,6
4,5,1,5,4,1.4603376447179928,66,6
2,4,3,5,2,5.957575640517245,25,3
5,4,4,2,2,5.150729868352481,1,10
1,2,3,2,3,7.661149349164709,25,7
3,5,4,3,3,3.6303208772233173,34,1
5,3,3,5,3,8.404255970706357,19,1
1,1,5,2,3,4.214965665467166,42,3
5,5,1,5,2,7.533778430853628,66,6
5,4,5,1,1,8.178321998927666,208,4
1,4,2,2,1,1.1532962369759803,100,3
1,5,2,1,5,9.564164289782818,10,7
5,2,4,1,2,8.874225532424374,83,3
5,2,3,4,2,2.650329494692687,19,9
2,3,5,5,2,3.8062469547849154,19,8
1,2,2,5,3,2.694792598668454,6,5
2,4,4,4,4,0.79133227407718,100,1
3,4,3,5,1,3.7549798828952796,7,4
4,5,5,5,3,8.426816567842291,4,1
3,4,4,2,2,5.873082877721555,100,3
2,2,3,5,1,2.5137138779237143,42,5
3,3,5,5,1,5.13922360931355,21,3
2,4,2,1,5,5.282936860866387,100,5
2,4,4,3,1,5.311999842911856,25,7
5,4,1,2,4,8.885087486123629,6,1
1,1,3,2,2,7.7585495696654405,61,5
1,3,2,4,4,4.931394637738306,67,2
2,4,4,5,3,4.1597730937574635,100,6
5,2,4,1,5,5.520992460827006,7,5
4,5,4,4,1,0.9581450813439873,61,6
4,2,3,1,5,2.5266375909339924,208,5
4,5,1,1,3,8.642827446639108,28,7
4,4,5,1,2,9.929541329905527,15,5
1,5,4,4,3,2.540704376904964,1,10
2,1,5,1,1,8.532815667234232,61,3
4,5,3,4,2,9.461870202059892,1,9
4,4,5,5,5,6.202848905300058,6,4
4,4,3,5,5,3.415713849535135,28,4
5,3,4,3,3,1.297994956593197,61,7
5,2,1,5,2,9.397846134789646,6,3
4,1,5,5,2,7.536686449041103,1,6
4,4,5,5,4,7.609783613961597,56,6
3,1,4,3,1,4.366257058629771,81,7
4,4,1,4,4,5.451615228841852,12,5
2,4,1,4,1,0.5460991863800357,42,4
4,1,5,5,4,5.3155648595950975,3,8
3,1,3,1,4,2.851951080711528,8,8
3,1,5,5,4,6.385313129595253,68,7
5,4,1,2,4,4.890060919257566,6,5
4,3,1,3,5,1.4245028425476425,42,1
2,4,4,3,2,2.1091238955785405,25,1
4,1,4,3,5,2.4371583236111647,81,7
1,1,3,2,4,5.957023243670233,6,6
2,5,2,2,1,8.975805046286965,26,4
2,4,5,1,5,9.90974298857837,14,6
3,2,4,3,4,2.8990388384863097,40,4
1,3,3,1,1,6.991245065138227,81,1
3,5,3,3,1,0.3401573223803822,7,4
4,2,4,4,2,6.643354712649802,19,7
5,1,4,2,1,1.6537208162829409,84,9
2,1,5,3,2,9.578528250010496,81,9
3,3,2,3,1,3.553197032544567,1,5
2,2,1,1,2,0.7926903994171175,62,3
3,1,4,5,1,5.688686816097963,25,4
5,2,3,4,2,7.4502433484224015,19,3
4,1,1,3,2,1.2389192566518659,81,10
5,2,2,4,5,0.07767328380579253,34,2
5,3,4,3,5,2.32142947490534,53,3
4,3,5,3,5,3.0981637151984085,7,7
1,2,1,3,1,0.5472407091713805,25,4
3,2,5,4,3,2.7447670293421513,1,10
5,2,1,5,5,5.885047296354212,34,10
3,5,2,2,4,5.714445536842618,100,4
5,2,4,4,4,2.847351453640318,19,5
5,3,2,4,4,0.831951329986621,8,1
5,1,5,3,5,3.846309473090417,81,8
4,5,1,5,2,4.212683135193178,84,2
2,5,1,3,4,3.8859540699732555,1,2
3,3,1,1,2,0.12917170766291175,25,3
1,4,3,5,2,6.527118673200852,25,5
2,4,1,4,2,6.089883513426582,25,9
5,5,3,3,4,1.5791643961874935,14,9
5,5,2,5,5,2.624700619244462,5,6
4,1,4,3,2,3.581789082620437,34,6
3,3,1,4,4,7.553543246275346,28,9
4,2,3,2,3,9.232063931505301,26,3
4,1,4,3,5,6.409597660700214,81,7
1,5,4,1,3,8.968738749347793,84,1
2,4,3,5,2,3.551777965802001,25,1
4,2,2,2,1,0.5082600256221659,14,10
4,5,1,4,4,8.628032147477095,12,2
2,4,2,3,3,8.16293303647906,4,2
2,3,3,4,5,4.413978254305841,1,8
5,5,4,1,3,4.65191191300592,1,7
2,5,3,3,2,4.916434532846072,14,10
2,3,4,1,1,2.666764711877214,6,10
2,5,2,4,2,0.6651008066103647,25,9
2,4,3,5,5,8.818841390577848,41,3
3,2,4,1,1,5.294199023516249,34,3
2,3,4,4,4,9.05412502041871,3,2
4,1,4,4,5,6.2024616740016505,7,4
3,3,1,4,4,6.044075303399391,28,8
5,3,5,1,2,9.067148290110158,61,5
5,4,5,5,5,6.995403110038901,7,3
3,5,4,5,1,4.945155086363634,7,1
3,5,2,2,4,1.9653682462233724,100,4
4,5,4,3,2,3.3354242764552087,38,4
2,1,2,1,1,0.31226745889581853,34,1
4,1,3,1,4,5.699877666743459,7,3
4,1,4,4,4,5.917217840672997,39,6
3,3,4,5,4,6.849136271828419,19,7
1,2,5,5,5,2.337689117402444,19,6
2,5,2,4,3,1.7970473589170044,1,4
3,2,2,2,4,1.7054518759478654,38,9
1,4,2,3,1,4.749883850496703,100,3
4,2,5,4,5,3.8166726542745755,43,3
1,1,3,4,3,1.6087594562871055,25,7
2,3,5,1,4,1.1737922653865207,3,3
3,2,4,2,4,0.4384094833078245,208,9
2,1,2,2,5,8.43693175642906,57,1
4,5,1,3,1,2.1443760133823475,28,9
4,2,5,4,3,2.3650758799279945,57,6
4,3,3,1,2,2.83019729703724,25,5
1,2,3,2,3,6.543291930244113,25,2
1,3,1,3,4,4.502107761230562,53,9
3,1,2,5,1,4.619144953381084,1,4
4,3,5,4,1,2.358603618317663,61,7
1,2,5,2,5,8.096293889257367,53,7
3,3,4,1,2,1.5835611089167767,208,4
4,2,3,3,3,2.988509741669306,34,8
2,2,4,1,2,4.839905818627884,25,2
2,1,4,5,3,0.12043206594950617,25,10
4,1,5,2,5,4.7007522514451905,42,5
5,5,4,3,5,9.11449469184105,25,7
2,2,3,5,5,1.5656310877443325,100,3
4,1,3,1,4,7.704151611758597,7,3
1,5,4,3,5,1.3059593595206043,100,7
4,1,5,4,3,5.2175525950156505,19,5
5,4,4,3,4,6.720663983915459,34,5
3,2,4,4,4,4.405615667084513,100,8
1,2,3,5,2,2.341016455698297,102,2
3,5,3,4,1,3.95647610568166,14,3
5,4,4,4,1,7.9410687847257,61,1
2,4,4,5,1,9.76273246569355,25,1
5,2,1,4,4,8.346629561918347,2,6
5,4,4,2,4,0.4529854611562978,34,10
1,5,3,3,5,2.696438724264778,3,7
2,4,5,2,4,2.468443545668065,1,8
5,1,1,1,3,8.340301951991988,61,4
1,1,3,4,4,3.895214480842445,25,8
4,4,5,4,3,8.023542149770893,100,5
5,1,3,4,3,6.183191370359811,6,3
3,2,1,3,5,0.7176603675122839,25,3
3,5,4,5,4,8.920444381983238,81,4
3,3,1,3,4,8.607932425425023,38,4
1,1,2,5,2,1.7092108000482886,1,1
2,5,3,3,4,2.488072763558995,34,2
4,1,1,1,2,4.936132309640441,100,3
1,5,2,5,1,6.19878609266156,3,2
5,4,4,1,5,4.379534944877651,61,6
3,3,3,5,4,4.644742893831937,56,2
4,5,1,4,4,2.204322867741605,12,3
4,1,1,4,1,1.9015100529524898,53,7
5,5,2,1,3,1.0735694070073243,1,7
3,3,4,2,3,7.452562833522419,53,7
1,3,3,2,5,3.3717602512985434,3,10
3,3,3,4,3,6.108860012624038,42,7
3,2,2,1,4,8.7001193724179,38,8
2,2,1,5,5,4.830312885834049,10,6
5,5,5,2,1,0.43138073825556233,42,6
2,1,1,5,3,6.165777822496537,1,5
5,2,2,4,3,0.8528996520158927,6,1
4,3,4,2,3,6.123266904702288,34,6
5,5,3,4,4,2.052923932041386,1,8
3,5,3,5,4,1.420232034918495,26,10
5,2,3,1,3,3.741368857124426,100,10
2,2,4,3,3,9.008856393437034,61,1
4,3,1,4,1,5.110272421052953,7,4
2,3,2,5,3,2.272688870926227,25,5
3,3,2,4,2,7.91866093944223,1,6
2,3,1,1,2,3.5122971106973644,25,10
1,2,3,2,2,1.5232959259204037,81,6
3,2,3,1,1,5.739138985322092,34,9
5,2,5,1,1,7.756673501832764,8,7
5,3,5,4,5,4.008843096834891,208,4
2,1,5,1,4,6.361560822235686,53,10
2,2,5,3,3,5.76555791747273,3,6
1,3,3,2,5,5.963003323624766,3,2
1,5,3,2,1,3.886903925225267,62,5
5,3,5,3,2,3.869495245603234,61,8
2,2,4,3,4,2.9850251640553993,67,8
4,3,1,3,5,9.406715684569637,42,1
4,5,1,1,1,1.6947277207670142,34,6
5,5,5,3,3,1.957952465413224,1,3
1,2,3,5,5,9.652499544757404,100,2
3,4,2,5,1,1.5603736589715067,25,6
5,3,5,2,2,8.759591587023095,1,6
3,1,4,1,4,6.754585150234301,19,4
5,4,1,3,2,2.183538033179299,81,1
5,5,4,5,3,3.8539880715313646,100,8
4,3,5,3,5,4.893557974686878,7,5
3,5,5,2,4,7.911116617352102,2,5
2,2,4,3,4,1.8338769397201482,67,9
1,2,1,2,5,6.395450643933588,68,1
1,4,5,5,3,6.016486096400357,3,3
5,5,4,3,3,8.677580365078617,6,1
5,1,2,2,4,1.4392295521889575,100,8
3,2,1,4,2,1.6362965218235137,34,8
3,4,5,3,3,0.17192544341536165,1,2
5,3,2,5,2,1.3684259432569301,100,5
4,2,1,1,5,3.1575144298124993,7,5
2,2,5,4,3,1.8508852449698177,41,4
5,4,5,1,3,1.5151208501012825,41,8
3,3,2,1,2,2.283637247313013,10,2
1,5,1,4,5,0.872552241356771,25,8
3,5,1,1,4,4.356530444523657,21,9
4,2,1,4,3,7.906602816864806,6,3
1,4,2,5,1,0.626892413443304,25,5
2,5,1,4,5,3.5638215294396334,28,5
4,1,5,1,4,9.666532799150824,84,6
1,1,3,5,3,1.0803012658911038,25,7
5,3,5,5,4,4.243628792903287,208,8
2,2,5,2,3,7.852924459320971,56,3
5,1,2,1,1,8.526873159175492,1,3
3,5,2,5,4,5.4829787487737125,7,3
2,3,1,2,3,5.853966489714323,62,10
3,4,1,2,4,8.656303511037944,100,10
5,2,4,3,2,8.905332150731324,34,4
1,5,5,1,1,3.72426235575872,3,2
1,2,3,2,3,8.617587418899916,25,10
3,5,4,5,4,2.075434194206014,81,7
2,5,3,4,5,0.6256183528828896,1,5
3,2,1,1,1,8.32851446639127,25,1
3,4,2,3,4,8.755162824227874,84,9
3,4,3,2,1,9.733558822721706,25,10
5,1,3,5,2,5.085329310269973,38,1
2,4,5,4,1,3.1598978330708647,25,9
1,2,2,5,3,4.8321535328483325,6,6
2,1,5,3,5,1.7729053582765264,3,4
5,2,5,2,2,6.808293152607238,61,8
3,4,2,1,4,3.2560334406372893,34,4
2,4,5,3,1,7.0934785059202765,100,10
3,1,4,4,2,9.552758591390013,25,4
1,3,5,5,1,8.271013306652753,7,3
2,4,1,4,5,5.174027607332463,38,3
3,1,2,5,2,1.5807118521591113,1,4
2,4,5,4,4,3.251567913131741,42,2
2,1,1,3,4,9.34775365947944,56,5
1,5,4,5,5,0.5701892848970436,61,8
3,4,5,4,3,7.852240227122703,56,8
4,2,4,1,2,6.455118226173932,5,10
5,4,1,2,5,3.5157971738151916,14,2
1,2,1,3,3,3.485354048091529,25,2
5,2,5,4,2,0.8512848206986234,1,3
3,1,1,5,1,3.450454565701583,1,10
5,1,4,2,1,1.2709972872731956,84,5
4,4,1,1,3,5.103290273499459,34,5
2,2,1,1,4,1.3437025357640175,61,10
3,1,4,4,1,7.940526697752537,81,5
2,2,1,4,4,8.092544626662338,40,3
1,3,1,4,2,7.930855286752072,25,7
4,5,5,4,1,0.7194867286608941,61,6
5,3,5,3,5,4.3482486999382886,61,1
3,5,4,2,1,2.28288516852458,100,1
5,5,5,3,1,1.0821975767071301,56,8
4,1,1,4,4,9.135798352634396,25,2
4,1,2,3,2,1.1588552080381542,100,5
3,2,4,2,4,1.2452363287865764,208,5
1,2,1,4,5,4.56839256142767,81,4
4,5,5,3,4,2.5571141540748608,38,2
3,2,1,4,4,1.7619537210149083,3,6
1,3,5,2,4,5.937442398625765,34,1
4,1,3,5,3,3.9532804658816367,3,8
5,4,5,5,2,4.9397706368800245,100,8
2,3,5,3,1,9.583383863383437,3,7
2,2,4,4,4,2.7602605208600197,43,8
5,1,4,5,5,4.084951362497779,1,2
5,4,1,1,3,5.336901358215211,100,5
1,2,5,5,4,5.627939217286223,84,8
3,3,3,2,4,3.6002666297390675,21,8
3,4,3,5,4,9.27923013584676,1,1
5,5,4,3,3,3.5297884586599393,6,3
2,3,4,1,2,6.3688977447295905,6,3
5,5,5,4,5,7.295386714257238,7,1
3,4,1,3,4,5.665641915961352,61,7
1,2,1,2,3,0.5933218766652881,81,8
3,4,4,4,5,4.24749299268758,34,6
2,4,3,5,4,7.967879335173419,6,1
3,2,2,4,2,1.3318992527283935,1,2
2,3,2,4,5,8.856973251244458,25,10
2,2,5,5,3,9.20951641025018,84,10
4,2,4,4,3,5.256894736351364,81,10
5,3,2,1,1,5.189030700946383,81,8
3,1,2,2,2,5.44805229703017,81,3
4,4,5,1,5,5.331247289550297,7,6
3,2,5,1,5,5.125679373709923,61,5
3,1,2,3,3,2.319754615544035,28,9
1,5,2,4,2,0.4727679958184683,3,9
2,1,3,1,2,0.46884888864582974,7,10
3,2,3,5,2,4.923386731679807,42,3
1,1,3,5,4,6.190162343530497,66,8
1,5,4,3,4,7.07607381613936,25,1
1,1,4,5,3,3.6917634069189287,7,4
3,5,3,4,4,0.7441991572900741,15,8
1,3,4,3,5,8.551463750407983,100,7
5,3,2,1,3,2.8378439530673703,100,7
4,5,5,3,3,6.995548571383874,53,5
5,2,5,5,5,1.9130022324582263,1,1
1,4,5,4,3,2.721412393382181,42,10
4,1,4,5,3,0.202896405414964,25,3
2,3,3,3,1,2.7955005662002916,1,4
2,3,1,3,2,2.9686019793706264,42,4
3,3,2,1,5,5.439842886917607,53,6
1,3,1,1,4,7.484986320910655,42,6
2,1,2,4,4,2.9994193147242187,25,1
2,2,3,1,4,1.758132344316612,100,5
3,3,3,3,1,3.1261435963787165,43,5
5,1,5,4,1,0.8825175640001692,3,2
4,2,3,5,1,3.51961701351141,25,7
4,3,5,5,1,7.519414608696855,61,8
5,1,3,5,4,9.27653155327391,25,6
2,5,2,2,1,9.773116390647083,26,5
4,5,2,4,5,6.731811418997151,34,3
5,4,5,1,3,5.421194610057546,41,8
3,4,2,4,4,5.771910728781857,84,1
1,1,5,2,4,7.192386975697875,14,8
2,4,2,1,1,9.558144700252502,84,7
1,4,1,3,5,2.0229605938612396,1,7
5,2,4,4,3,0.968318595949279,1,7
4,2,4,3,1,7.156759647068627,81,3
3,3,1,4,4,5.65605657089659,28,3
2,3,5,5,5,5.097167759326405,100,3
3,1,1,5,2,7.075903195267291,6,3
2,1,3,3,1,9.537053152516986,66,4
5,3,5,1,4,6.356923650338012,100,5
4,4,2,2,2,5.67572143755306,81,6
4,1,1,2,2,9.440786443017139,100,8
2,4,5,1,3,3.5128314326442456,124,9
1,2,4,1,1,8.06611592571284,25,9
4,5,2,2,5,7.2402829041496775,7,5
2,4,1,2,5,9.054943561329114,100,7
1,5,3,4,5,5.939359460611056,21,2
2,4,2,1,4,9.647408631909117,84,6
5,1,1,4,3,2.893272863801186,6,4
2,5,1,4,1,2.3910579864799306,15,7
5,5,3,5,1,4.543998830287654,1,5
4,5,1,3,3,8.914271281371795,25,2
4,5,5,3,5,2.073532131423895,16,8
3,2,3,1,1,8.377352246964877,34,1
5,4,5,1,3,9.068625877956753,41,8
3,3,5,3,1,7.701113057073552,68,8
2,5,2,2,4,5.390349126052002,34,5
3,4,5,2,2,4.5714812263923355,53,3
2,4,2,5,1,2.243700861545456,28,3
1,5,3,5,3,8.46748449414055,1,3
2,3,2,1,4,8.182894282317436,53,5
2,5,5,4,4,7.208228114828757,29,4
5,5,1,3,3,6.845263333053653,7,2
2,5,4,3,5,0.9464681393011676,100,2
2,5,5,4,5,7.001099344849817,61,9
1,3,2,5,3,9.04271094684781,6,4
3,5,5,3,2,2.286372908409855,5,6
1,5,1,4,5,6.820319591618209,25,2
2,2,5,5,2,6.100916408754815,56,7
3,3,3,5,4,9.477309446120636,56,1
2,1,2,2,4,8.168831775849508,6,1
4,3,2,4,3,8.689107219832295,100,1
3,5,5,4,1,4.074120970790727,21,3
1,3,2,1,4,1.1640826055433284,81,9
5,4,2,3,4,0.9581703328635671,38,6
5,1,2,2,4,2.6272566607786816,100,3
2,4,3,5,3,4.943280308213627,25,10
2,1,3,2,1,0.9752066718840946,81,9
3,2,4,2,5,0.6696915809093384,30,6
5,5,3,3,5,5.495606070576384,84,8
5,4,3,1,5,1.7724508050790222,43,1
1,1,3,3,1,4.679667332215084,3,7
1,3,1,4,5,5.722917818596916,100,7
3,4,3,4,5,6.600108458611704,84,10
2,2,3,4,2,2.16459117274044,42,3
2,4,3,1,5,8.33203474411267,100,3
4,3,5,2,5,0.059263775396318774,14,4
5,1,5,5,4,3.380332236703334,3,3
4,4,3,5,4,2.5932760020172294,81,3
3,1,4,4,5,4.654404914970779,61,8
1,5,4,1,4,4.301191065635933,6,10
3,3,3,1,4,8.10422185878206,53,1
3,2,4,1,5,2.4393703888901275,61,9
1,5,1,2,2,4.6485641881317346,1,6
4,4,5,3,2,8.919909709733355,61,3
4,3,5,2,3,6.909134405246565,81,7
2,3,4,2,2,3.271342592478841,6,4
4,5,5,5,3,1.3870841628675634,4,7
4,2,4,3,4,8.762632576947432,25,6
1,3,2,3,2,7.260305234689551,1,10
2,2,5,3,4,4.58897356929688,56,6
3,1,3,4,1,7.930639619580728,1,2
4,5,1,1,3,9.377467161374934,28,8
2,5,1,2,5,9.67489060614647,34,10
1,3,2,4,1,3.0779216973570787,1,5
2,2,2,4,1,2.7718807856821472,1,2
2,2,2,3,2,5.349331795934653,42,10
1,3,1,1,2,8.632142507137944,100,7
1,5,2,2,2,6.095071273569833,100,2
1,3,2,5,2,1.5607779413575484,1,6
2,2,3,1,1,2.5142416639457057,81,9
3,5,4,1,5,8.01880060397512,34,2
1,1,1,3,2,7.582340822992359,208,1
3,1,5,1,3,1.885048170117637,81,10
5,1,5,5,2,3.434130551165854,19,7
1,5,2,5,5,2.6336153462557768,14,2
1,1,4,3,3,6.11059751381644,53,7
2,5,5,2,2,5.259284577846929,81,2
4,4,1,1,5,0.22969217595204428,100,9
1,5,2,1,1,1.2445241496792359,81,10
3,4,5,2,4,0.44277274151079404,41,1
5,5,3,1,4,0.27549217496295353,84,2
3,3,1,3,4,8.00417079782225,38,9
3,1,4,1,3,4.543028973758602,25,7
1,2,3,4,4,7.20832889695907,19,3
5,4,5,1,1,5.73168823824464,208,5
4,1,2,3,2,2.7270087950821664,100,4
5,1,5,4,1,1.4865101420552995,3,6
4,1,1,1,2,2.7600471978221677,100,10
5,5,2,5,2,8.88534060792415,1,7
3,5,1,4,3,0.45676700127456726,3,1
3,3,4,2,1,0.6823621981653416,100,6
2,2,1,3,4,4.004163558533975,61,6
3,4,1,2,1,3.107808809825303,208,10
4,1,3,4,2,4.759128296934243,53,10
1,2,2,5,3,7.013760681950846,6,9
5,4,3,2,2,6.891865147626417,26,9
3,2,1,1,5,3.0303124455807895,56,5
2,3,4,5,3,4.431435183190549,21,9
2,3,4,3,1,2.659075992695935,25,1
3,3,3,5,1,9.758253527361603,42,8
2,3,2,2,2,9.23737406320894,12,9
2,3,4,2,3,0.1450163466912846,100,6
2,4,2,4,1,8.377260503859729,28,5
2,1,5,5,1,6.252635599902709,81,5
3,4,5,1,1,4.429965372152756,25,3
3,2,2,2,4,6.518382169876459,38,1
2,2,4,2,3,1.5275218250690659,42,8
2,5,2,2,1,7.247993979809349,26,3
2,5,5,5,5,0.47370081861922264,61,9
3,4,3,1,5,3.5141595808965143,34,1
5,2,1,1,2,3.220780525808058,25,5
4,1,5,4,3,0.3547776422285165,19,7
4,5,1,1,3,1.1258777116708651,28,8
5,3,3,4,4,3.1295916202536156,19,10
4,5,1,1,2,5.075402548850985,34,9
4,1,1,3,2,0.7022270353384019,81,5
1,4,2,2,1,7.687750895976286,100,10
2,5,1,1,3,5.522112046734238,34,1
1,3,5,4,4,6.612699488485573,34,10
2,1,3,5,1,1.4491694523013077,42,8
2,4,1,4,3,6.713207431507512,25,7
1,5,2,3,4,9.889149635387884,6,2
1,4,4,4,1,4.635007825174923,1,8
1,3,3,1,2,2.2618261167825837,81,10
5,2,2,1,3,0.7256766473950937,61,9
1,1,1,2,5,6.336630836088412,16,8
4,5,4,4,1,9.078122692460502,61,4
3,5,4,1,2,5.130182040242016,19,10
3,2,5,3,1,0.1864577542528978,2,1
4,4,1,3,2,3.4494778691554773,28,3
4,5,2,5,1,8.830368286012021,34,2
4,4,1,1,4,4.60682376566192,38,6
5,3,5,4,2,8.835139632329227,61,1
2,5,2,1,5,3.3388099486590503,42,5
2,1,1,2,5,4.305678439280792,81,1
3,2,4,4,4,9.6332784911316,100,1
3,5,3,5,5,3.3884561239538105,100,1
3,4,3,5,2,4.88897922273798,25,8
5,1,1,2,4,9.777922239006614,34,10
4,2,5,2,5,8.37926519126084,42,7
2,1,5,1,2,2.9058584879611593,61,5
4,3,1,3,2,0.300525895718885,7,7
4,3,1,4,1,4.641201122779723,7,1
2,5,4,2,3,3.021227522105331,7,7
3,5,4,1,1,0.4331252373469763,19,3
4,4,3,2,5,6.5767369645871625,25,9
5,4,4,1,4,9.31965802976283,84,5
5,4,3,4,5,0.6797998919809045,25,6
3,1,1,3,4,0.5913023207912671,34,8
4,1,1,3,2,6.290261381442254,81,6
1,5,3,1,3,8.246427183256785,43,4
2,2,3,1,1,3.5197434222982737,81,2
1,1,3,1,1,6.1652578530365325,208,9
4,5,2,3,2,4.882456309034,25,6
3,2,5,1,4,8.463412776366685,3,4
4,4,1,4,3,2.3108698505721934,81,3
5,4,4,1,4,3.7213605655232476,84,6
2,1,4,4,2,6.244559296086111,3,9
5,1,5,4,1,5.215163535161902,3,8
2,3,1,1,5,4.786476553802471,34,10
4,4,1,1,3,7.086152682548414,34,2
1,4,4,1,4,0.9740452558151302,6,6
3,2,5,2,3,0.8654343846359669,26,3
4,5,2,5,1,2.14089692797741,34,7
4,1,1,1,1,7.799331012049821,100,5
1,3,2,5,2,5.0480468121487405,1,2
5,3,3,5,1,8.992042092315177,19,10
4,3,2,4,5,2.172060936959755,5,1
5,4,2,1,1,5.159955794543763,81,9
3,3,2,4,1,9.18641799976278,1,5
5,3,4,4,2,0.536980780748918,61,2
4,5,5,1,5,2.918285317520998,7,4
1,3,5,1,1,6.384055705465247,1,2
3,4,3,4,3,4.36397677715343,7,4
4,3,2,3,1,6.047211297474716,7,9
3,4,3,3,5,8.283644858142132,53,10
2,5,4,1,2,5.129499590159144,3,6
4,1,4,5,3,9.343762292189666,25,10
1,3,1,4,3,5.651932952837967,40,7
3,2,5,1,3,6.687727585264169,38,2
5,2,2,5,1,6.89549108606423,25,8
4,1,4,1,3,2.6341578161878587,61,4
3,5,5,1,4,4.948410064750113,61,5
4,3,4,3,4,9.866184335517637,25,3
1,5,2,5,4,6.89873468221001,68,9
3,4,3,2,4,8.81531851508979,34,3
4,3,2,3,4,8.95578356635778,61,8
2,2,5,4,3,0.5534008379242639,41,5
1,2,5,4,1,3.520645226415434,7,9
4,3,2,5,4,4.615600073780678,7,1
3,4,5,1,5,8.072456458279806,34,2
4,3,2,5,3,4.739354073698286,100,7
1,1,3,2,2,5.149314282405374,61,4
5,5,1,5,1,8.282207469735303,3,8
3,4,3,1,4,2.735968351144397,34,10
5,4,2,2,1,8.440812398461365,12,7
2,4,1,5,2,5.232710206539561,25,6
2,1,5,1,2,8.525603493614357,61,6
4,5,1,5,2,8.123043406371144,84,7
3,4,2,3,4,4.714129107367819,84,10
3,1,4,1,2,4.649615965388055,3,9
3,2,3,2,4,9.912278735478932,208,2
1,3,4,5,5,7.9299701025088,29,2
2,5,1,5,5,9.749454657510721,25,3
5,5,1,1,2,2.553972301886521,25,7
5,3,1,3,5,3.465114672557512,53,1
5,5,5,1,5,4.884818956168782,81,3
